0.535143673807634 0.134854485491132 0.598140382516954 0.159694430529188 0.665217282654872 0.254073627884812 0.90779664391372 0.333241755842388 0.785064714920256 0.380705939323319 0
0.5751594954336 0.140183091097314 0.557443982424228 0.130592934956616 0.395093349062912 0.0675920348560151 0.378615143801731 0.031043957081797 0.244335658201937 0.00942144413063525 0
0.593082979762967 0.177893158085544 0.66223369335125 0.225536556808843 0.728522795394375 0.345503920931308 0.901256314915932 0.332692296013873 0.751194710455798 0.287818472074552 0
0.455283088718488 0.0691351266291727 0.497544375560952 0.0949436150765083 0.46968637230276 0.0956548020750238 0.60540972214689 0.0752747261723364 0.539346848911136 0.0619692151658126 0
0.623841093488052 0.200300583440704 0.71304229304934 0.341760624599856 0.729732171519412 0.342184680498336 0.893360636018998 0.278846133439031 0.733652744064391 0.272027610551584 0
0.472549177967709 0.0940019103756048 0.536530192800396 0.129865398922445 0.605583286443921 0.187386839142213 0.786253216882146 0.184890099315941 0.658511394221435 0.157643319284689 0
0.726333024659464 0.310151663636517 0.711441960036932 0.277009822698613 0.683746770260002 0.235666871667236 0.884946810173803 0.234890104497062 0.734892788965202 0.185244162176139 0
0.556959609204835 0.133351553017943 0.640506054663397 0.199527092769355 0.698345785458762 0.277610133623798 0.966343739451211 0.384890079103172 0.790283350136644 0.36504777644194 0
0.551029007651968 0.130345677891784 0.645527553382368 0.217897421674333 0.674561388333035 0.262522640321332 0.922132468223617 0.353296671147885 0.764499877301339 0.337048857399024 0
0.565257435010439 0.169831953535262 0.639568010074573 0.216624209899519 0.69532234514617 0.307483409931244 0.909235267429551 0.355219780547686 0.75717565422039 0.34607220684072 0
0.69875729505376 0.254133090068838 0.706020509627916 0.325209169658898 0.610895863763395 0.189800836272037 0.695588986952524 0.110439551372774 0.574314735370033 0.0845276036000315 0
0.442501131191076 0.0689984987179236 0.506842462976183 0.111858858361708 0.568250801101839 0.199456847273469 0.759304789732523 0.154945050377571 0.662748193767302 0.150212323882118 0
0.646156909997321 0.199207539791152 0.652894295136456 0.207530002696668 0.612148628041873 0.190706102057324 0.75779916445614 0.148626364692788 0.610936097157629 0.11292462845437 0
0.356867709335562 0.0460445413582079 0.390037098150513 0.0562022568875978 0.403832492069991 0.0715147858125128 0.48809825393412 0.0508241731759769 0.417792636306386 0.0310509556678698 0
0.554237476887083 0.131028832717699 0.620944207002365 0.192069845031247 0.683257417795239 0.277911888885561 0.893109858000935 0.318681295541648 0.733756224862789 0.280254787917043 0
